model,image_id,delta
Gemini 2.5 Flash,google_gsv_021243,0.15318698
Gemini 2.5 Flash,google_gsv_021251,0.020310443
Gemini 2.5 Flash,google_gsv_021257,0.032864362
Gemini 2.5 Flash,google_gsv_021258,0.19323021
Gemini 2.5 Flash,google_gsv_021262,0.064827494
Gemini 2.5 Flash,google_gsv_021266,0.011876911
Gemini 2.5 Flash,google_gsv_021285,0.05878453
Gemini 2.5 Flash,google_gsv_021292,-0.12341148
Gemini 2.5 Flash,google_gsv_021305,0.020085469
Gemini 2.5 Flash,google_gsv_021312,0.03070946
Gemini 2.5 Flash,google_gsv_021333,8.358061e-05
Gemini 2.5 Flash,google_gsv_021349,0.034040697
Gemini 2.5 Flash,google_gsv_021373,0.04193826
Gemini 2.5 Flash,google_gsv_021407,0.0075117797
Gemini 2.5 Flash,google_gsv_021411,-0.07590507
Gemini 2.5 Flash,google_gsv_021428,-0.0036909357
Gemini 2.5 Flash,google_gsv_021431,0.0268775
Gemini 2.5 Flash,google_gsv_021461,-0.018671602
Gemini 2.5 Flash,google_gsv_021466,-0.03294576
Gemini 2.5 Flash,google_gsv_021484,0.06450132
Gemini 2.5 Flash,google_gsv_021485,-0.04342985
Gemini 2.5 Flash,google_gsv_021491,0.08138459
Gemini 2.5 Flash,google_gsv_021521,0.061565757
Gemini 2.5 Flash,google_gsv_021522,-0.031040594
Gemini 2.5 Flash,google_gsv_021544,-0.0731668
Gemini 2.5 Flash,google_gsv_021547,-0.0062735975
Gemini 2.5 Flash,google_gsv_021551,0.08968167
Gemini 2.5 Flash,google_gsv_021593,0.049061224
Gemini 2.5 Flash,google_gsv_021600,0.22266103
Gemini 2.5 Flash,google_gsv_021607,0.046116807
Gemini 2.5 Flash,google_gsv_021624,0.011138998
Gemini 2.5 Flash,google_gsv_021631,0.036069326
Gemini 2.5 Flash,google_gsv_021633,0.090840906
Gemini 2.5 Flash,google_gsv_021664,0.023154557
Gemini 2.5 Flash,google_gsv_021665,0.06982179
Gemini 2.5 Flash,google_gsv_021672,0.055422217
Gemini 2.5 Flash,google_gsv_021679,0.062217943
Gemini 2.5 Flash,google_gsv_021680,0.05772962
Gemini 2.5 Flash,google_gsv_021689,0.017618269
Gemini 2.5 Flash,google_gsv_021705,0.026316077
Gemini 2.5 Flash,google_gsv_021718,0.04448808
Gemini 2.5 Flash,google_gsv_021730,0.009945255
Gemini 2.5 Flash,google_gsv_021733,-0.008132748
Gemini 2.5 Flash,google_gsv_021740,0.03153771
Gemini 2.5 Flash,google_gsv_021745,-0.051919237
Gemini 2.5 Flash,google_gsv_021747,0.014421076
Gemini 2.5 Flash,google_gsv_021749,0.033209458
Gemini 2.5 Flash,google_gsv_021751,-0.022637747
Gemini 2.5 Flash,google_gsv_021769,0.023674652
Gemini 2.5 Flash,google_gsv_021772,0.0030477494
Gemini 2.5 Flash,google_gsv_021779,0.066298075
Gemini 2.5 Flash,google_gsv_021780,-0.043818183
Gemini 2.5 Flash,google_gsv_021791,-0.018279009
Gemini 2.5 Flash,google_gsv_021792,0.052293465
Gemini 2.5 Flash,google_gsv_021800,0.014929444
Gemini 2.5 Flash,google_gsv_021805,0.04215333
Gemini 2.5 Flash,google_gsv_021806,0.0021272376
Gemini 2.5 Flash,google_gsv_021809,0.025710218
Gemini 2.5 Flash,google_gsv_021815,0.080945075
Gemini 2.5 Flash,google_gsv_021819,0.023357756
Gemini 2.5 Flash,google_gsv_021823,0.008386493
Gemini 2.5 Flash,google_gsv_021841,-0.069022976
Gemini 2.5 Flash,google_gsv_021853,0.0061674044
Gemini 2.5 Flash,google_gsv_021855,0.02060052
Gemini 2.5 Flash,google_gsv_021857,-0.055247836
Gemini 2.5 Flash,google_gsv_021860,-0.02767624
Gemini 2.5 Flash,google_gsv_021869,-0.061718956
Gemini 2.5 Flash,google_gsv_021881,0.057821125
Gemini 2.5 Flash,google_gsv_021895,0.0035111308
Gemini 2.5 Flash,google_gsv_021906,-0.0506422
Gemini 2.5 Flash,google_gsv_021907,0.0672256
Gemini 2.5 Flash,google_gsv_021917,0.070241734
Gemini 2.5 Flash,google_gsv_021925,0.03424751
Gemini 2.5 Flash,google_gsv_021932,0.046494775
Gemini 2.5 Flash,google_gsv_021965,-0.012931384
Gemini 2.5 Flash,google_gsv_021967,0.14713705
Gemini 2.5 Flash,google_gsv_021973,0.050411418
Gemini 2.5 Flash,google_gsv_021979,0.03209638
Gemini 2.5 Flash,google_gsv_021981,0.07226691
Gemini 2.5 Flash,google_gsv_021989,-0.011823505
Gemini 2.5 Flash,google_gsv_021997,0.08267057
Gemini 2.5 Flash,google_gsv_022018,-0.059951246
Gemini 2.5 Flash,google_gsv_022034,-0.012902334
Gemini 2.5 Flash,google_gsv_022044,0.09412993
Gemini 2.5 Flash,google_gsv_022049,-0.009174503
Gemini 2.5 Flash,google_gsv_022054,0.045325905
Gemini 2.5 Flash,google_gsv_022067,0.05933258
Gemini 2.5 Flash,google_gsv_022077,0.0133634955
Gemini 2.5 Flash,google_gsv_022078,0.09311022
Gemini 2.5 Flash,google_gsv_022084,0.09825535
Gemini 2.5 Flash,google_gsv_022087,0.008411385
Gemini 2.5 Flash,google_gsv_022109,0.027469099
Gemini 2.5 Flash,google_gsv_022119,0.006879881
Gemini 2.5 Flash,google_gsv_022126,0.06077701
Gemini 2.5 Flash,google_gsv_022139,-0.06042126
Gemini 2.5 Flash,google_gsv_022148,0.044279262
Gemini 2.5 Flash,google_gsv_022160,0.03495523
Gemini 2.5 Flash,google_gsv_022161,-0.11483391
Gemini 2.5 Flash,google_gsv_022164,0.05646308
Gemini 2.5 Flash,google_gsv_022166,-0.01322113
Gemini 2.5 Flash,google_gsv_022171,0.039991215
Gemini 2.5 Flash,google_gsv_022189,0.057347596
Gemini 2.5 Flash,google_gsv_022193,0.02990149
Gemini 2.5 Flash,google_gsv_022201,-0.06864381
Gemini 2.5 Flash,google_gsv_022205,0.03029377
Gemini 2.5 Flash,google_gsv_022214,0.0077914745
Gemini 2.5 Flash,google_gsv_022228,0.024978496
Gemini 2.5 Flash,google_gsv_022235,0.124580756
Gemini 2.5 Flash,google_gsv_022253,0.07168771
Gemini 2.5 Flash,google_gsv_022273,0.036501065
Gemini 2.5 Flash,google_gsv_022276,0.1271952
Gemini 2.5 Flash,google_gsv_022278,-0.019480795
Gemini 2.5 Flash,google_gsv_022289,0.090729654
Gemini 2.5 Flash,google_gsv_022291,0.027507141
Gemini 2.5 Flash,google_gsv_022304,0.032705262
Gemini 2.5 Flash,google_gsv_022322,-0.035251394
Gemini 2.5 Flash,google_gsv_022330,0.08042326
Gemini 2.5 Flash,google_gsv_022345,0.029395819
Gemini 2.5 Flash,google_gsv_022350,0.067074984
Gemini 2.5 Flash,google_gsv_022353,-0.023690969
Gemini 2.5 Flash,google_gsv_022377,0.050331607
Gemini 2.5 Flash,google_gsv_022380,0.029759228
Gemini 2.5 Flash,google_gsv_022395,0.010294497
Gemini 2.5 Flash,google_gsv_022403,-0.051317044
Gemini 2.5 Flash,google_gsv_022416,0.046348087
Gemini 2.5 Flash,google_gsv_022428,0.17047122
Gemini 2.5 Flash,google_gsv_022433,0.016382083
Gemini 2.5 Flash,google_gsv_022436,0.008842893
Gemini 2.5 Flash,google_gsv_022439,0.06544033
Gemini 2.5 Flash,google_gsv_022441,0.0791139
Gemini 2.5 Flash,google_gsv_022452,0.02260466
Gemini 2.5 Flash,google_gsv_022468,-0.0061854534
Gemini 2.5 Flash,google_gsv_022498,0.036572453
Gemini 2.5 Flash,google_gsv_022500,0.046082534
Gemini 2.5 Flash,google_gsv_022519,0.065648384
Gemini 2.5 Flash,google_gsv_022533,0.04656209
Gemini 2.5 Flash,google_gsv_022534,0.005529158
Gemini 2.5 Flash,google_gsv_022544,0.016584113
Gemini 2.5 Flash,google_gsv_022549,-0.006893389
Gemini 2.5 Flash,google_gsv_022554,0.033458732
Gemini 2.5 Flash,google_gsv_022561,0.058355466
Gemini 2.5 Flash,google_gsv_022565,0.07932948
Gemini 2.5 Flash,google_gsv_022571,0.025363319
Gemini 2.5 Flash,google_gsv_022575,-0.015839994
Gemini 2.5 Flash,google_gsv_022588,0.00398694
Gemini 2.5 Flash,google_gsv_022599,0.034083433
Gemini 2.5 Flash,google_gsv_022615,0.10824804
Gemini 2.5 Flash,google_gsv_022623,0.069000736
Gemini 2.5 Flash,google_gsv_022627,0.042561874
Gemini 2.5 Flash,google_gsv_022628,0.006437376
Gemini 2.5 Flash,google_gsv_022665,0.026524201
Gemini 2.5 Flash,google_gsv_022668,0.044041574
Gemini 2.5 Flash,google_gsv_022670,0.112097465
Gemini 2.5 Flash,google_gsv_022681,0.10281339
Gemini 2.5 Flash,google_gsv_022691,-0.031767692
Gemini 2.5 Flash,google_gsv_022693,0.099244714
Gemini 2.5 Flash,google_gsv_022715,-0.0263611
Gemini 2.5 Flash,google_gsv_022717,0.017196953
Gemini 2.5 Flash,google_gsv_022731,0.07169585
Gemini 2.5 Flash,google_gsv_022761,0.14238167
Gemini 2.5 Flash,google_gsv_022766,0.010747962
Gemini 2.5 Flash,google_gsv_022773,0.055421427
Gemini 2.5 Flash,google_gsv_022790,0.056553498
Gemini 2.5 Flash,google_gsv_022792,0.02996017
Gemini 2.5 Flash,google_gsv_022794,-0.007534258
Gemini 2.5 Flash,google_gsv_022805,-0.003015533
Gemini 2.5 Flash,google_gsv_022810,0.09406442
Gemini 2.5 Flash,google_gsv_022812,0.117243394
Gemini 2.5 Flash,google_gsv_022815,0.032390393
Gemini 2.5 Flash,google_gsv_022819,0.07782981
Gemini 2.5 Flash,google_gsv_022821,-0.027952641
Gemini 2.5 Flash,google_gsv_022823,0.0065900907
Gemini 2.5 Flash,google_gsv_022838,-0.11451761
Gemini 2.5 Flash,google_gsv_022842,0.06854729
Gemini 2.5 Flash,google_gsv_022849,-0.008940801
Gemini 2.5 Flash,google_gsv_022874,0.033170834
Gemini 2.5 Flash,google_gsv_022882,0.06253645
Gemini 2.5 Flash,google_gsv_022896,0.037666738
Gemini 2.5 Flash,google_gsv_022900,0.019139096
Gemini 2.5 Flash,google_gsv_022907,0.0025797114
Gemini 2.5 Flash,google_gsv_022908,0.013853818
Gemini 2.5 Flash,google_gsv_022909,0.025509737
Gemini 2.5 Flash,google_gsv_022910,0.101884104
Gemini 2.5 Flash,google_gsv_022930,0.031577937
Gemini 2.5 Flash,google_gsv_022944,0.095436655
Gemini 2.5 Flash,google_gsv_022976,-0.0034407526
Gemini 2.5 Flash,google_gsv_022978,0.053341538
Gemini 2.5 Flash,google_gsv_022982,0.05225093
Gemini 2.5 Flash,google_gsv_023000,0.05808898
Gemini 2.5 Flash,google_gsv_023006,0.07051373
Gemini 2.5 Flash,google_gsv_023031,0.08946113
Gemini 2.5 Flash,google_gsv_023039,0.05422333
Gemini 2.5 Flash,google_gsv_023042,0.015156075
Gemini 2.5 Flash,google_gsv_023049,-0.015925884
Gemini 2.5 Flash,google_gsv_023054,0.013680745
Gemini 2.5 Flash,google_gsv_023055,0.033766367
Gemini 2.5 Flash,google_gsv_023061,-0.007955149
Gemini 2.5 Flash,google_gsv_023065,0.0041307956
Gemini 2.5 Flash,google_gsv_023071,0.008988753
Gemini 2.5 Flash,google_gsv_023076,0.11313933
Gemini 2.5 Flash,google_gsv_023077,0.018060438
Gemini 2.5 Flash,google_gsv_023081,0.03744465
Gemini 2.5 Flash,google_gsv_023089,-0.031352952
Gemini 2.5 Flash,google_gsv_023105,-0.030469231
Gemini 2.5 Flash,google_gsv_023114,0.03414549
Gemini 2.5 Flash,google_gsv_023123,-0.025860146
Gemini 2.5 Flash,google_gsv_023129,-0.058178753
Gemini 2.5 Flash,google_gsv_023138,-0.00035191327
Gemini 2.5 Flash,google_gsv_023139,0.04488302
Gemini 2.5 Flash,google_gsv_023156,0.017061189
Gemini 2.5 Flash,google_gsv_023161,-0.008725077
Gemini 2.5 Flash,google_gsv_023166,0.06694876
Gemini 2.5 Flash,google_gsv_023167,0.040686607
Gemini 2.5 Flash,google_gsv_023168,0.0470602
Gemini 2.5 Flash,google_gsv_023174,0.10908474
Gemini 2.5 Flash,google_gsv_023177,0.07526614
Gemini 2.5 Flash,google_gsv_023187,0.02122607
Gemini 2.5 Flash,google_gsv_023200,0.0327276
Gemini 2.5 Flash,google_gsv_023204,0.12361075
Gemini 2.5 Flash,google_gsv_023215,0.029893957
Gemini 2.5 Flash,google_gsv_023217,0.0065642223
Gemini 2.5 Flash,google_gsv_023234,0.046607897
Gemini 2.5 Flash,google_gsv_023249,0.04779441
Gemini 2.5 Flash,google_gsv_023267,-0.0057082176
Gemini 2.5 Flash,google_gsv_023269,-0.007551074
Gemini 2.5 Flash,google_gsv_023274,-0.02214513
Gemini 2.5 Flash,google_gsv_023287,-0.019868508
Gemini 2.5 Flash,google_gsv_023288,0.0034753531
Gemini 2.5 Flash,google_gsv_023294,0.02129297
Gemini 2.5 Flash,google_gsv_023295,-0.025625631
Gemini 2.5 Flash,google_gsv_023297,0.0428081
Gemini 2.5 Flash,google_gsv_023299,0.0045390427
Gemini 2.5 Flash,google_gsv_023300,0.039083034
Gemini 2.5 Flash,google_gsv_023313,0.03029266
Gemini 2.5 Flash,google_gsv_023319,-0.03981267
Gemini 2.5 Flash,google_gsv_023322,0.0586361
Gemini 2.5 Flash,google_gsv_023327,0.02816379
Gemini 2.5 Flash,google_gsv_023358,-0.03331652
Gemini 2.5 Flash,google_gsv_023363,0.031239808
Gemini 2.5 Flash,google_gsv_023368,-0.04657399
Gemini 2.5 Flash,google_gsv_023372,-0.03075695
Gemini 2.5 Flash,google_gsv_023375,0.004316695
Gemini 2.5 Flash,google_gsv_023389,-0.075866394
Gemini 2.5 Flash,google_gsv_023407,0.012512825
Gemini 2.5 Flash,google_gsv_023414,0.05391048
Gemini 2.5 Flash,google_gsv_023428,0.011049032
Gemini 2.5 Flash,google_gsv_023431,0.034921646
Gemini 2.5 Flash,google_gsv_023443,-0.019342668
Gemini 2.5 Flash,google_gsv_023464,0.061919875
Gemini 2.5 Flash,google_gsv_023481,0.008285761
Gemini 2.5 Flash,google_gsv_023483,0.02224435
Gemini 2.5 Flash,google_gsv_023484,0.05285433
Gemini 2.5 Flash,google_gsv_023494,-0.0030768365
Gemini 2.5 Flash,google_gsv_023501,0.021215111
Gemini 2.5 Flash,google_gsv_023504,-0.08310803
Gemini 2.5 Flash,google_gsv_023509,0.0006641373
Gemini 2.5 Flash,google_gsv_023534,0.038686953
Gemini 2.5 Flash,google_gsv_023543,0.069500394
Gemini 2.5 Flash,google_gsv_023563,0.019533299
Gemini 2.5 Flash,google_gsv_023603,0.035373345
Gemini 2.5 Flash,google_gsv_023606,0.055261075
Gemini 2.5 Flash,google_gsv_023615,-0.028587654
Gemini 2.5 Flash,google_gsv_023631,0.053593874
Gemini 2.5 Flash,google_gsv_023637,0.048310585
Gemini 2.5 Flash,google_gsv_023641,0.035269026
Gemini 2.5 Flash,google_gsv_023645,0.07223125
Gemini 2.5 Flash,google_gsv_023647,0.05481626
Gemini 2.5 Flash,google_gsv_023660,-0.0006297827
Gemini 2.5 Flash,google_gsv_023662,0.15331583
Gemini 2.5 Flash,google_gsv_023675,0.020759068
Gemini 2.5 Flash,google_gsv_023677,0.00011206418
Gemini 2.5 Flash,google_gsv_023683,0.11244796
Gemini 2.5 Flash,google_gsv_023686,0.07892445
Gemini 2.5 Flash,google_gsv_023687,0.019949734
Gemini 2.5 Flash,google_gsv_023694,0.029750347
Gemini 2.5 Flash,google_gsv_023726,0.036200963
Gemini 2.5 Flash,google_gsv_023732,0.14289314
Gemini 2.5 Flash,google_gsv_023738,-0.058130518
Gemini 2.5 Flash,google_gsv_023741,0.057279967
Gemini 2.5 Flash,google_gsv_023764,-0.021737404
Gemini 2.5 Flash,google_gsv_023765,0.07423153
Gemini 2.5 Flash,google_gsv_023783,0.04893753
Gemini 2.5 Flash,google_gsv_023786,0.036886297
Gemini 2.5 Flash,google_gsv_023802,-0.10587411
Gemini 2.5 Flash,google_gsv_023803,0.011855997
Gemini 2.5 Flash,google_gsv_023806,0.010911904
Gemini 2.5 Flash,google_gsv_023825,0.017118178
Gemini 2.5 Flash,google_gsv_023827,0.05418513
Gemini 2.5 Flash,google_gsv_023833,0.037703544
Gemini 2.5 Flash,google_gsv_023834,0.046268925
Gemini 2.5 Flash,google_gsv_023846,0.10845241
Gemini 2.5 Flash,google_gsv_023857,0.06409761
Gemini 2.5 Flash,google_gsv_023872,0.00571654
Gemini 2.5 Flash,google_gsv_023915,-0.017581463
Gemini 2.5 Flash,google_gsv_023917,0.02957394
Gemini 2.5 Flash,google_gsv_023921,0.006079845
Gemini 2.5 Flash,google_gsv_023923,0.11352686
Gemini 2.5 Flash,google_gsv_023927,0.043379262
Gemini 2.5 Flash,google_gsv_023936,-0.03234791
Gemini 2.5 Flash,google_gsv_023941,0.06648613
Gemini 2.5 Flash,google_gsv_023942,0.0015939623
Gemini 2.5 Flash,google_gsv_023955,0.0035291016
Gemini 2.5 Flash,google_gsv_023956,0.050025374
Gemini 2.5 Flash,google_gsv_023968,0.022570834
Gemini 2.5 Flash,google_gsv_023983,0.03143795
Gemini 2.5 Flash,google_gsv_023984,-0.037233338
Gemini 2.5 Flash,google_gsv_023997,-0.031603523
Gemini 2.5 Flash,google_gsv_023998,-0.02000846
Gemini 2.5 Flash,google_gsv_024034,0.039933376
Gemini 2.5 Flash,google_gsv_024039,0.15998809
Gemini 2.5 Flash,google_gsv_024043,0.096240856
Gemini 2.5 Flash,google_gsv_024048,-0.09185684
Gemini 2.5 Flash,google_gsv_024084,-0.0006362945
Gemini 2.5 Flash,google_gsv_024089,-0.07528784
Gemini 2.5 Flash,google_gsv_024106,0.057887852
Gemini 2.5 Flash,google_gsv_024107,0.059797704
Gemini 2.5 Flash,google_gsv_024110,0.017984726
Gemini 2.5 Flash,google_gsv_024113,0.050201796
Gemini 2.5 Flash,google_gsv_024114,0.041752286
Gemini 2.5 Flash,google_gsv_024118,0.024204023
Gemini 2.5 Flash,google_gsv_024121,0.076666996
Gemini 2.5 Flash,google_gsv_024129,0.024607629
Gemini 2.5 Flash,google_gsv_024130,-0.042949006
Gemini 2.5 Flash,google_gsv_024138,0.024253607
Gemini 2.5 Flash,google_gsv_024155,-0.0074055716
Gemini 2.5 Flash,google_gsv_024163,0.032659523
Gemini 2.5 Flash,google_gsv_024166,-0.020511732
Gemini 2.5 Flash,google_gsv_024169,-0.011448398
Gemini 2.5 Flash,google_gsv_024173,0.09047325
Gemini 2.5 Flash,google_gsv_024184,0.057146966
Gemini 2.5 Flash,google_gsv_024186,0.06469011
Gemini 2.5 Flash,google_gsv_024200,0.032007173
Gemini 2.5 Flash,google_gsv_024209,0.030887812
Gemini 2.5 Flash,google_gsv_024210,-0.04274574
Gemini 2.5 Flash,google_gsv_024215,0.019590273
Gemini 2.5 Flash,google_gsv_024223,-0.0025791824
Gemini 2.5 Flash,google_gsv_024228,0.029308937
Gemini 2.5 Flash,google_gsv_024229,0.054042667
Gemini 2.5 Flash,google_gsv_024233,0.03621337
Gemini 2.5 Flash,google_gsv_024252,-0.004969947
Gemini 2.5 Flash,google_gsv_024260,0.112213016
Gemini 2.5 Flash,google_gsv_024280,0.042597763
Gemini 2.5 Flash,google_gsv_024288,0.036841303
Gemini 2.5 Flash,google_gsv_024290,0.04614377
Gemini 2.5 Flash,google_gsv_024292,-0.003725797
Gemini 2.5 Flash,google_gsv_024293,-0.001557529
Gemini 2.5 Flash,google_gsv_024319,0.001977414
Gemini 2.5 Flash,google_gsv_024321,-0.001621373
Gemini 2.5 Flash,google_gsv_024322,0.026100323
Gemini 2.5 Flash,google_gsv_024338,-0.01937496
Gemini 2.5 Flash,google_gsv_024345,-0.0053438917
Gemini 2.5 Flash,google_gsv_024351,0.07605033
Gemini 2.5 Flash,google_gsv_024358,0.03144777
Gemini 2.5 Flash,google_gsv_024360,0.03618397
Gemini 2.5 Flash,google_gsv_024361,-0.014220588
Gemini 2.5 Flash,google_gsv_024366,0.0016199052
Gemini 2.5 Flash,google_gsv_024369,0.051045865
Gemini 2.5 Flash,google_gsv_024372,0.045609288
Gemini 2.5 Flash,google_gsv_024379,0.028552525
Gemini 2.5 Flash,google_gsv_024385,0.080942586
Gemini 2.5 Flash,google_gsv_024427,0.025086075
Gemini 2.5 Flash,google_gsv_024428,0.03897266
Gemini 2.5 Flash,google_gsv_024429,0.024184719
Gemini 2.5 Flash,google_gsv_024436,0.05325325
Gemini 2.5 Flash,google_gsv_024440,0.086893976
Gemini 2.5 Flash,google_gsv_024457,-0.03274432
Gemini 2.5 Flash,google_gsv_024467,0.040869355
Gemini 2.5 Flash,google_gsv_024473,0.057385944
Gemini 2.5 Flash,google_gsv_024474,0.029740945
Gemini 2.5 Flash,google_gsv_024477,0.04320598
Gemini 2.5 Flash,google_gsv_024490,-0.010278523
Gemini 2.5 Flash,google_gsv_024494,-0.03343782
Gemini 2.5 Flash,google_gsv_024530,0.05844658
Gemini 2.5 Flash,google_gsv_024539,0.08072631
Gemini 2.5 Flash,google_gsv_024563,0.048380844
Gemini 2.5 Flash,google_gsv_024571,0.046607196
Gemini 2.5 Flash,google_gsv_024611,0.048036233
Gemini 2.5 Flash,google_gsv_024624,0.0013409555
Gemini 2.5 Flash,google_gsv_024625,0.04776507
Gemini 2.5 Flash,google_gsv_024628,0.06205575
Gemini 2.5 Flash,google_gsv_024632,0.04419688
Gemini 2.5 Flash,google_gsv_024645,0.057522126
Gemini 2.5 Flash,google_gsv_024665,-0.062007785
Gemini 2.5 Flash,google_gsv_024666,0.053505614
Gemini 2.5 Flash,google_gsv_024678,0.03839828
Gemini 2.5 Flash,google_gsv_024683,0.019368738
Gemini 2.5 Flash,google_gsv_024698,0.016829252
Gemini 2.5 Flash,google_gsv_024717,0.018396497
Gemini 2.5 Flash,google_gsv_024718,-0.0010898933
Gemini 2.5 Flash,google_gsv_024725,0.09496295
Gemini 2.5 Flash,google_gsv_024730,0.0011952035
Gemini 2.5 Flash,google_gsv_024737,0.052699
Gemini 2.5 Flash,google_gsv_024741,0.009771053
Gemini 2.5 Flash,google_gsv_024760,0.037828393
Gemini 2.5 Flash,google_gsv_024761,-0.013315372
Gemini 2.5 Flash,google_gsv_024763,-0.010987908
Gemini 2.5 Flash,google_gsv_024774,0.0200091
Gemini 2.5 Flash,google_gsv_024781,0.007648334
Gemini 2.5 Flash,google_gsv_024802,0.062203243
Gemini 2.5 Flash,google_gsv_024803,0.052625135
Gemini 2.5 Flash,google_gsv_024822,0.03497109
Gemini 2.5 Flash,google_gsv_024832,-0.028726712
Gemini 2.5 Flash,google_gsv_024841,0.04181309
Gemini 2.5 Flash,google_gsv_024871,0.040397763
Gemini 2.5 Flash,google_gsv_024910,0.10071179
Gemini 2.5 Flash,google_gsv_024928,0.030669287
Gemini 2.5 Flash,google_gsv_024937,0.09275833
Gemini 2.5 Flash,google_gsv_024939,0.03543608
Gemini 2.5 Flash,google_gsv_024940,0.0066318884
Gemini 2.5 Flash,google_gsv_024942,0.08324513
Gemini 2.5 Flash,google_gsv_024943,-0.012286305
Gemini 2.5 Flash,google_gsv_024947,0.0755678
Gemini 2.5 Flash,google_gsv_024961,0.026484534
Gemini 2.5 Flash,google_gsv_024965,-0.02567885
Gemini 2.5 Flash,google_gsv_024984,-0.007225141
Gemini 2.5 Flash,google_gsv_024988,0.049883798
Gemini 2.5 Flash,google_gsv_024994,0.057166643
Gemini 2.5 Flash,google_gsv_025009,0.007892117
Gemini 2.5 Flash,google_gsv_025011,0.028513558
Gemini 2.5 Flash,google_gsv_025029,0.046380136
Gemini 2.5 Flash,google_gsv_025042,0.015869454
Gemini 2.5 Flash,google_gsv_025044,0.016314328
Gemini 2.5 Flash,google_gsv_025062,0.06456813
Gemini 2.5 Flash,google_gsv_025064,-0.035450682
Gemini 2.5 Flash,google_gsv_025066,0.04794044
Gemini 2.5 Flash,google_gsv_025067,-0.010743991
Gemini 2.5 Flash,google_gsv_025073,0.028205708
Gemini 2.5 Flash,google_gsv_025081,-0.035080247
Gemini 2.5 Flash,google_gsv_025090,0.07377043
Gemini 2.5 Flash,google_gsv_025103,0.008914575
Gemini 2.5 Flash,google_gsv_025123,0.07654752
Gemini 2.5 Flash,google_gsv_025130,0.18298982
Gemini 2.5 Flash,google_gsv_025134,-0.010862276
Gemini 2.5 Flash,google_gsv_025140,0.11205945
Gemini 2.5 Flash,google_gsv_025147,0.03057006
Gemini 2.5 Flash,google_gsv_025162,-0.037358522
Gemini 2.5 Flash,google_gsv_025166,-0.026781663
Gemini 2.5 Flash,google_gsv_025168,0.02487731
Gemini 2.5 Flash,google_gsv_025183,0.10164161
Gemini 2.5 Flash,google_gsv_025229,0.033868633
Gemini 2.5 Flash,google_gsv_025238,0.028546073
Gemini 2.5 Flash,google_gsv_025241,0.03352505
Gemini 2.5 Flash,google_gsv_025245,0.07733594
Gemini 2.5 Flash,google_gsv_025246,0.04633157
Gemini 2.5 Flash,google_gsv_025251,0.025531977
Gemini 2.5 Flash,google_gsv_025260,0.020703718
Gemini 2.5 Flash,google_gsv_025265,0.04842948
Gemini 2.5 Flash,google_gsv_025267,0.02187974
Gemini 2.5 Flash,google_gsv_025280,-0.038975574
Gemini 2.5 Flash,google_gsv_025290,0.04739678
Gemini 2.5 Flash,google_gsv_025294,0.030678846
Gemini 2.5 Flash,google_gsv_025313,0.056212753
Gemini 2.5 Flash,google_gsv_025323,0.012223244
Gemini 2.5 Flash,google_gsv_025344,0.049767554
Gemini 2.5 Flash,google_gsv_025345,0.0070528537
Gemini 2.5 Flash,google_gsv_025355,0.077406436
Gemini 2.5 Flash,google_gsv_025364,0.07931742
Gemini 2.5 Flash,google_gsv_025372,0.09625849
Gemini 2.5 Flash,google_gsv_025378,0.053603545
Gemini 2.5 Flash,google_gsv_025384,0.039546117
Gemini 2.5 Flash,google_gsv_025388,0.13600472
Gemini 2.5 Flash,google_gsv_025422,0.060992807
Gemini 2.5 Flash,google_gsv_025448,0.04626862
Gemini 2.5 Flash,google_gsv_025451,0.0018350333
Gemini 2.5 Flash,google_gsv_025469,0.048404932
Gemini 2.5 Flash,google_gsv_025470,-0.043357924
